pet_id,species,size_class,age,weight,heart_rate,temperature,spo2,activity_index,steps,activity_ratio_3day,hr_deviation_pct,temp_deviation_c,label,label_name
70,dog,small,3.14,3.39,131.8,38.86,96.7,0.961,300,1.341,8.72,-0.64,1,active
55,cat,n/a,7.26,6.89,232.3,40.86,96.8,0.977,8,0.372,33.49,0.86,3,anomaly
86,dog,giant,0.67,61.77,92.7,38.55,98.3,1.026,11,0.924,22.31,-0.95,0,resting
145,dog,toy,1.87,2.35,134.5,38.41,97.2,1.08,0,1.042,6.87,-1.09,0,resting
468,cat,n/a,0.15,8.33,214.0,38.95,97.3,0.977,15,0.115,14.78,-1.05,2,stressed
12,dog,medium,5.42,24.45,94.2,38.57,98.2,1.038,17,0.978,-1.74,-0.93,0,resting
107,dog,giant,10.43,68.2,70.0,38.68,96.5,1.056,5,0.9,0.58,-0.52,0,resting
398,dog,small,6.97,5.95,139.9,38.68,96.6,1.347,519,1.492,20.8,-0.82,1,active
447,dog,medium,0.3,11.56,99.8,38.53,97.9,1.059,35,0.771,3.55,-0.97,0,resting
323,dog,giant,3.54,51.01,60.3,38.44,97.8,1.02,41,0.779,5.07,-1.06,0,resting
208,cat,n/a,5.75,2.38,213.8,39.05,96.9,1.118,546,1.733,39.77,-0.95,1,active
193,dog,large,6.9,26.8,86.1,38.42,96.5,1.0,31,0.878,9.32,-1.08,0,resting
454,dog,medium,1.45,10.03,124.4,39.0,96.2,1.745,631,1.927,27.04,-0.5,1,active
483,cat,n/a,8.01,6.65,212.0,39.22,98.3,1.709,404,1.102,13.14,-0.78,1,active
222,dog,small,6.99,6.16,96.0,38.34,98.9,0.976,10,0.826,-12.09,-1.16,0,resting
323,dog,giant,3.54,51.01,63.1,38.33,97.1,1.042,34,0.941,9.94,-1.17,0,resting
437,dog,giant,5.45,60.09,80.2,38.91,96.4,1.525,691,1.001,20.04,-0.59,1,active
182,dog,giant,3.05,71.09,51.6,38.49,97.9,0.96,28,1.076,-10.23,-1.01,0,resting
235,dog,medium,1.96,17.01,114.8,38.44,92.9,0.979,31,0.605,34.97,-1.06,3,anomaly
327,dog,giant,4.35,44.94,74.7,38.44,98.0,1.031,26,0.996,3.29,-1.06,0,resting
209,dog,small,2.77,5.71,132.7,39.07,98.6,1.274,452,1.792,18.79,-0.43,1,active
191,cat,n/a,5.8,2.31,167.6,38.84,99.1,1.042,21,0.835,3.18,-1.16,0,resting
325,cat,n/a,0.76,2.53,173.9,38.68,98.0,1.05,0,1.066,-4.42,-1.32,0,resting
453,dog,toy,0.54,1.72,141.3,38.81,96.0,1.588,466,1.483,-13.51,-0.69,1,active
23,dog,giant,5.32,55.62,78.9,38.57,97.5,1.529,630,1.604,52.83,-0.93,1,active
347,dog,toy,0.93,3.71,150.0,38.4,95.0,1.032,39,1.114,-9.45,-1.1,0,resting
454,dog,medium,1.45,10.03,96.4,38.41,97.9,1.048,21,1.135,-1.59,-1.09,0,resting
438,dog,giant,0.86,57.39,90.6,38.44,96.9,1.002,16,0.83,8.42,-1.06,0,resting
351,dog,medium,2.89,19.92,71.7,38.44,97.7,1.025,14,1.148,-15.3,-1.06,0,resting
92,cat,n/a,18.0,5.22,224.4,39.02,100.0,1.807,781,0.994,36.12,-0.68,1,active
87,dog,small,1.06,7.16,166.1,38.78,98.2,0.979,14,0.626,31.02,-0.72,2,stressed
464,dog,small,1.41,14.34,131.4,38.87,94.8,1.268,680,1.083,27.8,-0.63,1,active
313,cat,n/a,3.89,1.83,183.0,38.88,97.7,1.005,3,1.191,0.49,-1.12,0,resting
396,dog,small,4.76,8.37,101.4,38.78,97.2,0.983,21,1.121,-11.98,-0.72,0,resting
161,dog,giant,1.11,67.01,65.6,38.46,97.6,1.033,9,0.962,-4.01,-1.04,0,resting
283,cat,n/a,6.63,6.83,204.0,39.25,94.6,2.051,433,1.623,30.19,-0.75,1,active
83,dog,giant,10.38,77.31,85.7,38.54,95.5,1.845,574,1.637,44.07,-0.66,1,active
34,dog,large,3.1,30.19,92.5,38.61,96.7,1.046,17,0.894,2.67,-0.89,0,resting
480,cat,n/a,18.0,5.34,213.4,38.94,99.1,1.161,475,2.109,40.34,-0.76,1,active
237,dog,toy,2.03,1.0,159.1,38.69,96.2,2.113,575,1.349,36.25,-0.81,1,active
38,dog,medium,7.38,18.13,152.0,38.59,95.1,0.98,19,0.492,65.65,-0.91,2,stressed
151,cat,n/a,7.67,4.75,208.0,39.1,96.1,1.47,512,1.376,14.91,-0.9,1,active
64,dog,small,4.53,9.75,108.7,38.94,98.5,1.069,0,1.034,-6.2,-0.56,0,resting
436,dog,toy,1.37,2.87,151.4,38.71,97.3,2.137,525,1.839,2.21,-0.79,1,active
485,cat,n/a,8.81,4.22,212.1,39.25,95.9,1.034,0,0.154,21.93,-0.75,2,stressed
240,dog,giant,12.91,61.95,129.2,38.74,95.9,0.98,18,0.329,111.91,-0.46,2,stressed
184,cat,n/a,1.68,1.5,202.7,38.9,90.6,1.09,16,0.342,20.28,-1.1,3,anomaly
45,cat,n/a,3.04,5.53,168.0,38.52,97.7,0.985,18,0.985,0.63,-1.48,0,resting
273,cat,n/a,0.38,2.35,207.5,38.74,97.7,1.677,427,1.359,2.55,-1.26,1,active
465,dog,toy,10.81,3.2,111.3,38.6,96.0,1.02,59,0.937,5.15,-0.6,0,resting
8,dog,large,3.83,39.36,82.3,38.71,96.5,0.996,5,1.145,10.17,-0.79,0,resting
226,dog,giant,18.0,62.54,56.1,38.14,97.1,1.017,40,0.862,-9.16,-1.06,0,resting
473,dog,toy,5.8,2.16,136.0,38.77,91.2,1.039,0,0.763,18.19,-0.73,3,anomaly
27,cat,n/a,1.26,6.07,167.1,38.56,97.5,0.995,0,0.883,-1.25,-1.44,0,resting
199,dog,small,2.87,5.2,163.9,38.88,98.7,1.007,2,0.095,41.23,-0.62,2,stressed
467,dog,toy,6.37,3.95,137.7,38.81,96.4,0.998,600,1.683,-1.1,-0.69,1,active
48,cat,n/a,1.48,3.29,203.4,38.94,98.0,1.045,20,1.043,-0.63,-1.06,0,resting
297,dog,small,0.44,7.87,135.3,41.02,95.5,1.026,0,0.478,13.21,1.52,3,anomaly
122,dog,giant,8.07,74.84,64.8,38.31,88.1,1.001,38,0.338,18.1,-1.19,3,anomaly
294,dog,medium,3.52,22.56,122.4,38.98,96.4,1.834,617,1.608,37.47,-0.52,1,active
141,dog,toy,0.51,1.0,166.6,38.65,97.1,1.002,27,1.071,-0.02,-0.85,0,resting
219,dog,toy,4.98,1.65,133.9,38.58,95.5,1.588,401,1.534,-0.22,-0.92,1,active
367,dog,giant,1.11,65.58,71.5,38.47,98.8,1.051,9,0.954,2.29,-1.03,0,resting
99,cat,n/a,8.01,4.81,224.0,39.0,97.1,1.04,25,0.323,28.84,-1.0,2,stressed
86,dog,giant,0.67,61.77,84.2,38.52,96.3,0.988,20,0.845,11.06,-0.98,0,resting
490,dog,toy,6.36,3.09,121.3,38.73,95.7,1.004,15,0.99,1.62,-0.77,0,resting
194,dog,medium,1.48,21.27,170.2,38.92,96.2,0.937,5,0.275,104.2,-0.58,2,stressed
436,dog,toy,1.37,2.87,156.0,40.73,96.1,1.028,24,0.209,5.32,1.23,3,anomaly
215,cat,n/a,0.63,5.07,203.3,39.02,98.1,1.675,616,1.72,12.4,-0.98,1,active
292,dog,medium,10.48,17.56,93.2,38.69,94.3,1.014,27,0.748,9.94,-0.51,0,resting
394,cat,n/a,1.9,3.77,232.4,38.9,96.3,1.054,8,0.37,48.54,-1.1,2,stressed
379,dog,large,8.64,33.43,53.1,38.51,96.9,1.051,34,1.085,6.91,-0.99,0,resting
471,dog,small,0.55,8.34,155.9,38.49,96.2,1.414,664,1.508,33.59,-1.01,1,active
64,dog,small,4.53,9.75,157.0,38.59,96.3,1.713,862,1.755,35.39,-0.91,1,active
72,dog,toy,4.12,2.45,131.3,38.96,97.2,1.821,537,1.264,-4.16,-0.54,1,active
114,dog,small,1.93,9.15,141.5,38.87,96.4,1.765,277,1.269,34.99,-0.63,1,active
128,dog,giant,6.14,64.1,82.5,38.51,98.1,1.007,14,1.069,0.27,-0.99,0,resting
146,dog,large,11.44,42.58,77.6,38.51,97.1,0.985,31,1.115,-7.29,-0.69,0,resting
444,dog,toy,9.58,3.6,146.5,38.68,93.9,1.037,8,0.707,11.57,-0.82,3,anomaly
133,cat,n/a,5.04,5.92,152.2,39.03,96.8,1.013,19,0.915,-3.06,-0.97,0,resting
205,dog,giant,1.14,84.23,88.4,41.16,95.3,1.039,48,0.657,11.09,1.66,3,anomaly
297,dog,small,0.44,7.87,156.3,38.73,99.3,1.016,14,0.286,30.76,-0.77,2,stressed
323,dog,giant,3.54,51.01,66.3,38.93,95.6,1.392,549,1.949,15.43,-0.57,1,active
269,cat,n/a,7.53,5.1,204.4,38.76,96.4,1.823,511,1.358,20.27,-1.24,1,active
375,cat,n/a,11.33,2.72,219.0,38.86,97.1,1.663,794,1.841,30.75,-0.84,1,active
128,dog,giant,6.14,64.1,115.4,38.68,98.3,2.084,424,2.296,40.23,-0.82,1,active
162,dog,medium,0.15,16.76,138.7,39.12,96.6,1.423,810,1.575,21.3,-0.38,1,active
124,cat,n/a,1.82,3.57,180.6,38.92,98.2,1.033,22,1.055,6.34,-1.08,0,resting
128,dog,giant,6.14,64.1,140.1,38.25,98.9,1.079,12,0.521,70.21,-1.25,2,stressed
361,cat,n/a,12.09,3.74,181.2,41.14,96.3,0.986,28,0.423,10.54,1.44,3,anomaly
387,dog,small,2.32,7.97,135.8,38.99,97.2,1.615,590,1.346,45.39,-0.51,1,active
57,cat,n/a,18.0,5.0,169.3,39.07,98.2,1.041,13,0.997,-4.31,-0.63,0,resting
345,cat,n/a,3.23,5.81,184.9,39.01,97.6,1.014,13,0.911,0.91,-0.99,0,resting
282,cat,n/a,2.75,2.14,215.6,38.98,97.4,1.36,622,1.493,24.85,-1.02,1,active
90,dog,medium,1.0,24.26,166.6,38.62,97.5,1.307,559,1.464,46.22,-0.88,1,active
127,dog,toy,1.14,4.08,137.5,38.65,99.3,0.998,11,0.776,-4.9,-0.85,0,resting
198,cat,n/a,5.18,6.37,217.4,39.5,94.6,1.525,553,1.894,35.9,-0.5,1,active
205,dog,giant,1.14,84.23,79.2,38.38,98.9,1.026,3,0.929,-0.46,-1.12,0,resting
351,dog,medium,2.89,19.92,166.7,38.51,96.2,1.007,25,0.016,96.84,-0.99,3,anomaly
366,dog,large,8.76,37.49,138.1,39.88,92.1,1.066,48,0.712,105.46,0.38,3,anomaly
347,dog,toy,0.93,3.71,172.0,38.41,97.0,0.983,16,0.895,3.81,-1.09,0,resting
41,dog,giant,0.3,61.87,108.4,38.72,96.3,1.583,259,1.379,37.26,-0.78,1,active
264,cat,n/a,1.34,7.01,178.9,38.77,96.5,1.017,53,0.79,-2.11,-1.23,0,resting
286,dog,medium,1.99,16.21,152.7,40.48,95.6,1.056,23,0.577,60.84,0.98,3,anomaly
489,dog,medium,1.81,14.73,156.8,38.61,97.2,1.118,18,0.388,77.83,-0.89,2,stressed
21,dog,large,0.43,41.93,175.7,38.84,95.7,1.015,0,0.546,80.84,-0.66,3,anomaly
74,dog,small,1.57,11.19,162.4,38.84,93.7,1.858,445,2.098,41.97,-0.66,1,active
100,cat,n/a,1.58,2.47,214.7,38.86,98.1,1.844,302,1.766,31.8,-1.14,1,active
447,dog,medium,0.3,11.56,133.3,38.75,97.5,1.798,328,1.586,38.29,-0.75,1,active
143,cat,n/a,1.79,5.38,246.1,40.69,95.3,1.107,13,0.861,49.96,0.69,3,anomaly
52,dog,giant,0.28,56.31,87.2,38.83,96.9,1.713,492,1.682,30.92,-0.67,1,active
168,dog,giant,9.31,77.19,68.1,38.56,97.7,1.636,683,1.6,33.23,-0.94,1,active
190,cat,n/a,6.75,5.85,229.3,38.98,97.4,1.001,9,0.473,18.51,-1.02,2,stressed
76,dog,medium,5.08,21.26,118.4,38.71,98.3,1.408,788,1.351,43.63,-0.79,1,active
314,cat,n/a,1.66,5.18,219.1,39.42,98.2,1.92,740,1.488,11.35,-0.58,1,active
169,dog,large,3.44,34.49,130.8,38.65,96.1,0.935,0,0.373,96.57,-0.85,2,stressed
247,cat,n/a,1.26,3.72,228.7,39.3,95.6,0.996,17,0.216,41.81,-0.7,2,stressed
498,cat,n/a,2.03,3.41,167.4,38.96,98.6,1.054,28,0.983,-3.59,-1.04,0,resting
267,dog,large,3.98,33.16,114.9,38.91,96.2,1.687,656,1.34,38.13,-0.59,1,active
499,dog,medium,3.13,25.11,77.3,38.56,97.9,1.007,31,1.051,-11.84,-0.94,0,resting
65,dog,giant,2.95,84.65,76.3,38.49,98.7,1.642,730,1.263,27.3,-1.01,1,active
388,dog,small,8.16,6.41,121.6,38.67,95.9,0.923,621,1.458,26.51,-0.83,1,active
240,dog,giant,12.91,61.95,65.9,39.13,98.4,1.363,598,1.875,8.12,-0.07,1,active
180,cat,n/a,5.12,1.67,208.8,38.74,95.7,1.525,711,1.917,19.67,-1.26,1,active
185,dog,small,4.02,6.39,151.7,38.66,95.9,1.063,0,0.302,38.07,-0.84,2,stressed
367,dog,giant,1.11,65.58,94.0,39.02,97.1,1.576,321,1.906,34.45,-0.48,1,active
102,cat,n/a,0.86,6.94,234.2,39.08,98.6,1.023,38,0.497,35.97,-0.92,2,stressed
30,dog,giant,8.1,69.41,96.3,38.67,96.3,1.54,539,1.724,36.01,-0.83,1,active
72,dog,toy,4.12,2.45,141.0,38.98,94.9,1.496,672,1.545,2.93,-0.52,1,active
396,dog,small,4.76,8.37,118.8,38.5,98.1,0.991,0,0.956,3.12,-1.0,0,resting
459,dog,giant,2.01,57.84,59.9,38.54,96.7,1.063,7,0.905,10.29,-0.96,0,resting
0,cat,n/a,9.34,5.85,217.6,38.92,94.7,0.982,8,0.445,24.22,-1.08,2,stressed
141,dog,toy,0.51,1.0,166.8,38.5,97.8,1.062,18,1.15,0.1,-1.0,0,resting
119,dog,medium,3.02,15.68,157.4,39.12,96.1,1.063,0,0.0,93.93,-0.38,2,stressed
69,cat,n/a,4.89,9.01,214.6,39.41,96.1,1.69,585,1.84,29.86,-0.59,1,active
73,cat,n/a,7.31,4.12,143.0,38.85,98.9,1.048,23,1.074,-0.99,-1.15,0,resting
282,cat,n/a,2.75,2.14,182.2,38.73,100.0,1.015,0,1.004,5.49,-1.27,0,resting
163,cat,n/a,2.73,1.5,187.8,39.01,98.1,1.035,19,0.921,7.72,-0.99,0,resting
232,cat,n/a,0.25,5.96,192.8,38.75,96.1,0.996,14,1.232,-5.88,-1.25,0,resting
162,dog,medium,0.15,16.76,148.2,38.85,96.9,1.166,594,1.414,29.56,-0.65,1,active
173,cat,n/a,9.17,4.6,174.9,38.78,99.1,1.008,0,1.108,-1.03,-1.22,0,resting
407,dog,large,6.95,55.96,60.9,38.38,95.2,1.001,38,1.09,-5.95,-1.12,0,resting
455,cat,n/a,3.54,2.32,164.5,38.65,95.6,1.029,35,1.159,4.52,-1.35,0,resting
460,dog,small,9.92,7.23,130.0,38.67,96.8,1.196,330,1.342,48.48,-0.83,1,active
325,cat,n/a,0.76,2.53,241.1,38.71,93.4,1.029,14,0.456,32.54,-1.29,3,anomaly
65,dog,giant,2.95,84.65,76.8,38.67,98.3,1.949,832,1.965,28.15,-0.83,1,active
71,cat,n/a,5.7,7.08,191.6,38.84,97.1,1.013,6,1.006,1.88,-1.16,0,resting
171,cat,n/a,0.57,6.46,192.9,38.7,90.1,0.987,30,0.392,13.46,-1.3,3,anomaly
429,cat,n/a,4.51,2.53,210.1,38.87,97.0,1.419,823,1.42,12.92,-1.13,1,active
419,dog,giant,0.63,74.6,105.7,38.9,96.4,1.33,560,2.011,34.03,-0.6,1,active
0,cat,n/a,9.34,5.85,211.9,39.01,97.2,1.749,621,1.788,20.97,-0.99,1,active
408,dog,medium,5.03,16.71,164.9,38.5,96.1,1.065,31,0.372,87.75,-1.0,3,anomaly
125,dog,toy,7.9,2.03,111.9,38.34,96.5,1.023,13,1.147,-7.36,-1.16,0,resting
285,dog,toy,0.15,2.46,119.5,38.52,97.7,0.953,18,1.144,-6.32,-0.98,0,resting
472,dog,small,0.83,5.7,198.8,38.42,96.3,0.988,16,0.394,61.03,-1.08,3,anomaly
178,cat,n/a,3.8,3.44,171.3,38.96,96.8,1.015,6,1.302,-2.85,-1.04,0,resting
272,dog,medium,1.61,16.69,149.0,40.14,94.7,1.008,13,0.406,72.58,0.64,3,anomaly
480,cat,n/a,18.0,5.34,228.8,39.11,97.5,1.031,7,0.326,50.42,-0.59,2,stressed
428,dog,giant,13.55,79.21,58.0,38.57,97.9,1.037,30,1.266,-20.46,-0.63,0,resting
486,dog,medium,1.2,30.74,146.3,38.83,94.6,1.499,647,1.568,35.37,-0.67,1,active
197,dog,toy,6.35,3.08,139.5,38.97,96.3,1.586,472,1.722,-4.49,-0.53,1,active
367,dog,giant,1.11,65.58,79.7,38.65,96.6,1.19,448,1.521,13.9,-0.85,1,active
283,cat,n/a,6.63,6.83,212.0,39.32,95.5,1.882,290,1.255,35.29,-0.68,1,active
447,dog,medium,0.3,11.56,128.2,38.67,96.9,1.527,553,1.82,32.91,-0.83,1,active
84,dog,small,6.66,5.31,118.2,38.53,97.6,0.965,23,0.911,9.08,-0.97,0,resting
311,cat,n/a,1.97,6.09,198.1,39.01,97.4,1.228,249,0.745,31.75,-0.99,1,active
48,cat,n/a,1.48,3.29,224.4,39.2,95.6,1.454,580,1.28,9.62,-0.8,1,active
197,dog,toy,6.35,3.08,117.8,38.55,97.4,1.505,536,1.44,-19.35,-0.95,1,active
419,dog,giant,0.63,74.6,107.8,38.89,97.2,1.015,588,1.285,36.73,-0.61,1,active
146,dog,large,11.44,42.58,93.3,38.4,97.4,0.97,10,1.208,11.4,-0.8,0,resting
121,cat,n/a,13.17,2.33,194.8,40.95,97.6,0.962,35,0.548,13.65,1.25,3,anomaly
96,dog,medium,8.21,10.59,116.7,38.91,97.3,1.322,922,1.936,40.14,-0.59,1,active
277,cat,n/a,7.49,3.25,173.5,38.67,98.4,1.046,0,0.988,-0.9,-1.33,0,resting
413,dog,small,0.79,7.95,148.1,38.78,96.1,2.294,511,1.805,39.59,-0.72,1,active
310,cat,n/a,0.5,5.89,241.0,39.0,94.8,1.049,27,0.491,30.65,-1.0,3,anomaly
72,dog,toy,4.12,2.45,140.7,38.57,98.1,0.992,0,0.891,2.74,-0.93,0,resting
92,cat,n/a,18.0,5.22,164.9,39.08,97.2,0.988,16,0.787,0.03,-0.62,0,resting
362,cat,n/a,5.55,3.2,209.0,39.14,97.9,1.688,746,1.75,18.18,-0.86,1,active
87,dog,small,1.06,7.16,117.9,38.54,98.7,1.009,9,1.192,-7.02,-0.96,0,resting
265,cat,n/a,9.45,6.93,170.4,38.94,97.6,0.971,8,1.231,-2.72,-1.06,0,resting
126,dog,giant,2.39,76.97,90.4,38.9,96.4,1.436,637,1.612,37.68,-0.6,1,active
431,dog,toy,0.15,3.74,176.3,38.62,96.4,1.018,6,0.432,15.69,-0.88,3,anomaly
75,dog,giant,5.07,76.68,67.0,38.47,90.1,1.108,7,0.592,3.35,-1.03,3,anomaly
379,dog,large,8.64,33.43,43.9,38.55,96.7,1.029,16,0.922,-11.7,-0.95,0,resting
333,dog,small,6.82,9.56,152.6,38.43,96.1,1.09,21,0.191,51.68,-1.07,2,stressed
249,dog,toy,10.26,3.77,169.1,38.57,84.2,1.019,28,0.421,23.24,-0.63,3,anomaly
356,dog,medium,0.5,18.82,170.6,38.86,95.2,1.017,20,0.691,50.9,-0.64,2,stressed
253,dog,medium,3.59,29.67,88.3,38.35,97.8,1.006,29,0.99,-5.17,-1.15,0,resting
257,dog,large,0.3,41.51,74.7,38.43,97.2,1.023,24,0.958,5.67,-1.07,0,resting
152,dog,small,0.15,5.15,142.3,39.04,96.9,0.933,597,1.489,16.64,-0.46,1,active
136,cat,n/a,8.41,1.5,166.0,38.65,97.9,1.049,22,0.901,2.51,-1.35,0,resting
190,cat,n/a,6.75,5.85,212.5,38.97,96.0,1.849,490,2.261,9.82,-1.03,1,active
117,dog,medium,0.73,14.85,105.5,38.51,97.5,1.059,31,1.206,0.6,-0.99,0,resting
314,cat,n/a,1.66,5.18,228.1,38.99,95.4,0.989,0,0.327,15.92,-1.01,2,stressed
162,dog,medium,0.15,16.76,129.5,38.65,96.7,1.547,343,1.354,13.21,-0.85,1,active
14,dog,large,4.01,31.41,135.9,39.84,95.9,0.983,20,0.561,84.29,0.34,3,anomaly
458,cat,n/a,6.03,4.85,145.0,38.68,97.0,1.024,9,1.331,-3.89,-1.32,0,resting
427,dog,large,2.44,33.39,180.5,38.22,94.2,1.079,36,0.467,132.71,-1.28,3,anomaly
147,dog,large,3.59,32.67,108.4,38.85,96.2,1.795,445,1.451,28.12,-0.65,1,active
376,dog,giant,0.83,73.19,112.1,38.85,95.0,1.29,544,1.241,29.4,-0.65,1,active
442,dog,large,0.15,45.78,127.2,39.03,96.3,1.76,459,2.26,50.39,-0.47,1,active
356,dog,medium,0.5,18.82,165.6,38.38,95.9,1.03,18,0.557,46.53,-1.12,2,stressed
332,cat,n/a,3.16,5.47,235.9,39.1,93.9,1.016,16,0.575,43.9,-0.9,2,stressed
409,dog,toy,1.37,3.21,133.4,38.76,97.8,1.497,320,1.487,-0.48,-0.74,1,active
117,dog,medium,0.73,14.85,110.8,38.54,96.7,1.068,18,0.978,5.7,-0.96,0,resting
297,dog,small,0.44,7.87,130.0,38.39,97.3,1.047,34,0.868,8.76,-1.11,0,resting
256,cat,n/a,2.72,5.6,191.5,38.55,97.4,1.009,25,1.003,3.48,-1.45,0,resting
58,cat,n/a,0.99,9.19,211.5,38.63,95.7,1.779,846,1.719,13.91,-1.37,1,active
61,dog,large,0.76,40.57,125.5,38.36,87.5,1.088,15,0.224,23.58,-1.14,3,anomaly
486,dog,medium,1.2,30.74,133.3,38.52,93.7,1.147,45,0.71,23.31,-0.98,3,anomaly
260,cat,n/a,1.56,5.94,211.1,39.11,98.9,1.79,833,1.548,21.07,-0.89,1,active
476,dog,medium,7.58,15.1,83.4,38.62,99.4,1.022,8,0.865,-6.69,-0.88,0,resting
63,cat,n/a,0.44,5.33,187.2,38.82,98.2,1.038,38,0.824,-1.96,-1.18,0,resting
42,dog,small,1.33,11.28,124.5,38.53,97.7,0.982,24,1.058,-2.18,-0.97,0,resting
230,cat,n/a,1.89,4.72,174.6,38.9,95.0,1.045,3,1.278,-0.06,-1.1,0,resting
272,dog,medium,1.61,16.69,106.4,38.66,94.9,1.574,717,2.202,23.33,-0.84,1,active
137,dog,large,2.62,45.23,74.6,38.23,98.1,1.053,24,0.632,-15.75,-1.27,0,resting
138,dog,large,3.6,41.26,69.2,38.57,96.7,1.004,0,0.694,-11.13,-0.93,0,resting
342,dog,small,0.59,5.52,124.7,38.31,98.3,1.024,19,0.859,-1.04,-1.19,0,resting
111,cat,n/a,5.28,4.65,225.0,41.14,94.2,1.13,68,0.687,22.69,1.14,3,anomaly
388,dog,small,8.16,6.41,150.3,38.84,97.4,1.008,22,0.617,56.35,-0.66,2,stressed
230,cat,n/a,1.89,4.72,171.4,38.79,98.7,0.976,14,0.777,-1.91,-1.21,0,resting
288,dog,large,0.15,37.92,86.1,38.77,98.1,1.776,617,1.562,10.94,-0.73,1,active
213,cat,n/a,0.62,2.71,153.7,38.66,98.6,1.017,6,0.924,0.16,-1.34,0,resting
489,dog,medium,1.81,14.73,79.8,38.71,98.7,1.006,17,1.118,-9.45,-0.79,0,resting
464,dog,small,1.41,14.34,119.6,39.02,96.4,2.035,716,1.708,16.32,-0.48,1,active
365,cat,n/a,0.98,6.03,234.5,39.45,97.4,0.975,17,0.473,22.26,-0.55,2,stressed
65,dog,giant,2.95,84.65,47.2,38.75,95.5,1.898,678,1.937,-21.32,-0.75,1,active
257,dog,large,0.3,41.51,176.0,38.93,97.2,1.002,10,0.276,148.97,-0.57,2,stressed
246,dog,toy,1.34,1.73,151.9,38.96,98.1,1.875,730,1.43,15.88,-0.54,1,active
327,dog,giant,4.35,44.94,82.3,38.81,96.8,1.613,277,1.524,13.84,-0.69,1,active
134,cat,n/a,3.15,4.97,229.2,39.12,95.8,1.015,15,0.189,34.1,-0.88,2,stressed
294,dog,medium,3.52,22.56,150.4,40.28,92.8,1.078,39,0.849,68.9,0.78,3,anomaly
49,dog,small,0.74,7.41,165.2,38.51,96.9,1.023,22,1.281,8.78,-0.99,0,resting
480,cat,n/a,18.0,5.34,225.4,40.35,95.0,1.081,28,0.538,48.22,0.65,3,anomaly
98,dog,large,4.65,42.2,67.9,38.65,98.5,0.97,29,1.118,5.14,-0.85,0,resting
39,dog,toy,3.46,3.97,120.6,38.42,98.8,1.005,21,1.087,1.93,-1.08,0,resting
39,dog,toy,3.46,3.97,118.3,38.36,97.9,1.008,20,0.753,-0.02,-1.14,0,resting
38,dog,medium,7.38,18.13,153.7,38.79,98.7,1.046,11,0.27,67.5,-0.71,2,stressed
301,dog,medium,3.28,20.59,138.3,38.68,97.8,1.983,523,2.07,35.52,-0.82,1,active
40,dog,small,4.42,8.16,156.4,38.44,96.2,1.052,0,0.538,21.4,-1.06,3,anomaly
12,dog,medium,5.42,24.45,154.3,38.71,96.3,1.734,543,1.068,61.0,-0.79,1,active
98,dog,large,4.65,42.2,81.6,38.95,96.7,1.267,585,1.691,26.47,-0.55,1,active
351,dog,medium,2.89,19.92,164.9,38.54,93.5,1.064,7,0.53,94.74,-0.96,3,anomaly
206,dog,medium,1.0,13.62,124.4,38.84,97.1,1.62,688,1.316,26.58,-0.66,1,active
111,cat,n/a,5.28,4.65,181.2,39.03,98.9,1.058,7,1.074,-1.18,-0.97,0,resting
33,cat,n/a,2.39,4.84,227.3,38.85,99.8,1.072,576,1.349,21.66,-1.15,1,active
135,cat,n/a,3.19,3.62,240.5,38.84,100.0,1.766,540,1.315,39.59,-1.16,1,active
214,cat,n/a,0.6,3.95,215.6,38.99,88.5,1.071,31,0.504,29.04,-1.01,3,anomaly
151,cat,n/a,7.67,4.75,213.9,39.46,95.4,1.665,591,1.599,18.19,-0.54,1,active
399,dog,large,1.6,42.85,79.0,39.28,94.9,2.22,498,2.053,32.15,-0.22,1,active
270,dog,giant,0.68,57.99,98.4,39.07,96.4,1.891,625,1.317,41.27,-0.43,1,active
126,dog,giant,2.39,76.97,71.4,38.44,97.6,0.985,14,1.018,8.76,-1.06,0,resting
89,cat,n/a,1.79,1.5,158.7,38.67,96.3,1.041,22,1.072,2.52,-1.33,0,resting
159,cat,n/a,0.24,6.13,198.1,38.91,96.1,0.978,42,1.384,-3.32,-1.09,0,resting
472,dog,small,0.83,5.7,164.3,38.87,98.2,1.039,18,0.383,33.06,-0.63,2,stressed
474,cat,n/a,0.38,4.22,223.6,41.11,96.8,1.079,8,0.937,18.46,1.11,3,anomaly
57,cat,n/a,18.0,5.0,212.6,38.77,90.4,1.05,64,0.554,20.12,-0.93,3,anomaly
413,dog,small,0.79,7.95,168.3,38.58,95.0,1.032,23,0.498,58.61,-0.92,2,stressed
10,cat,n/a,1.92,2.34,176.4,38.84,96.2,1.017,43,0.933,-0.66,-1.16,0,resting
5,cat,n/a,3.39,3.2,257.6,39.04,96.3,1.054,36,0.509,63.0,-0.96,3,anomaly
103,cat,n/a,3.4,4.55,184.3,38.78,97.2,1.065,21,1.078,-2.28,-1.22,0,resting
445,cat,n/a,6.43,5.86,168.5,38.59,98.8,1.051,25,1.006,2.21,-1.41,0,resting
242,cat,n/a,2.37,8.21,163.1,38.9,98.3,1.047,12,1.087,-7.87,-1.1,0,resting
389,cat,n/a,3.27,6.84,215.3,38.94,98.6,1.942,489,1.088,20.69,-1.06,1,active
417,dog,small,8.78,10.01,116.3,38.99,99.3,2.069,872,2.192,18.22,-0.51,1,active
